sample_id,condition,replicate,ground_truth,baseline_prediction,selected_alpha,selected_score,post_prediction,baseline_correct,post_correct,repair,break_case,hook_calls,score_alpha_0,score_alpha_1p5,score_alpha_2,score_alpha_4,baseline_expected_numeral,baseline_entropy,baseline_top1_prob,baseline_conditional_margin,post_expected_numeral,feature__baseline_best_numeral,feature__baseline_entropy,feature__baseline_entropy_norm,feature__baseline_expected_numeral,feature__baseline_top1_prob,feature__baseline_conditional_margin,feature__baseline_vocab_numeral_mass,feature__baseline_numprob_0,feature__baseline_numprob_1,feature__baseline_numprob_2,feature__baseline_numprob_3,feature__baseline_numprob_4,feature__baseline_numprob_5,feature__baseline_numprob_6,feature__baseline_numprob_7,feature__baseline_numprob_8,feature__baseline_numprob_9,feature__baseline_numprob_10,feature__baseline_numprob_11,feature__baseline_numprob_12,feature__baseline_numprob_13,feature__baseline_numprob_14,feature__baseline_numprob_15,feature__geom_top2_prob,feature__geom_expected_minus_pred,feature__geom_p_down1,feature__geom_p_up1,feature__geom_p_down2,feature__geom_p_up2,feature__geom_local_asymmetry,feature__geom_up_mass,feature__geom_down_mass,feature__geom_signed_tail_mass,feature__geom_up_distance_mass,feature__geom_down_distance_mass,feature__geom_signed_distance_mass,feature__geom_up_boundary_gap,feature__geom_down_boundary_gap,feature__geom_up_down_logratio
pccv3_n02_grid_r02,grid,2,2,2,1.0,0.04207686036774233,2,True,True,False,False,0,-0.023186530967285523,0.028112757300293466,0.04207686036774233,0.039523189709367586,1.9999818574833907,0.00046411851979647595,0.9999609995198784,0.9999297978518222,1.9999818574833907,2.0,0.00046411851979647595,0.00016739537172377552,1.9999818574833907,0.9999609995198784,0.9999297978518222,0.9996317075806376,3.689742416235527e-07,3.1201668056123463e-05,0.9999609995198784,5.422036900344359e-06,6.475699610598107e-07,4.1810259111723417e-07,2.5359204041789744e-07,1.742910905659478e-07,2.2379419018890203e-07,3.4319950616506687e-08,1.125307857934145e-07,4.993523349713788e-08,6.411810899856214e-08,3.850591741983804e-09,1.0466993561049036e-08,1.5229385768190344e-08,3.1201668056123463e-05,-1.8142516609254145e-05,3.1201668056123463e-05,5.422036900344359e-06,3.689742416235527e-07,6.475699610598107e-07,-2.5779631155779104e-05,7.429837823670996e-06,3.1570642297747016e-05,-2.414080447407602e-05,1.3797099930454037e-05,3.193961653937057e-05,-1.814251660891653e-05,0.999955577482978,0.9999297978518222,-1.749999847617052
pccv3_n02_grid_r03,grid,3,2,2,1.0,0.06537677757655212,2,True,True,False,False,0,-0.017475371379490085,0.032023665937630404,0.05137967711363622,0.06537677757655212,1.9999888682630227,0.0005312412010871209,0.999955490591619,0.9999242890954574,1.9999888682630227,2.0,0.0005312412010871209,0.00019160476158107149,1.9999888682630227,0.999955490591619,0.9999242890954574,0.9996193325332612,4.1810028773022144e-07,3.12014961616686e-05,0.999955490591619,1.0129642714157791e-05,1.0029704506365632e-06,5.714753364853478e-07,3.4661731284795717e-07,2.6994583467209516e-07,2.535906433430531e-07,4.4067446115857706e-08,1.1253016584521031e-07,6.411775576272317e-08,6.825299572766747e-08,3.617276253778914e-09,8.677394636644095e-09,1.4306605111694329e-08,3.12014961616686e-05,-1.113173697731007e-05,3.12014961616686e-05,1.0129642714157791e-05,4.1810028773022144e-07,1.0029704506365632e-06,-2.1071853447510812e-05,1.2889811931596383e-05,3.1619596449398826e-05,-1.8729784517802443e-05,2.0905959759294775e-05,3.203769673712905e-05,-1.1131736977834274e-05,0.9999453609489048,0.9999242890954574,-1.1249999333295846
pccv3_n02_grid_r04,grid,4,2,2,1.0,0.04024707785367896,2,True,True,False,False,0,-0.024628272805342785,0.027502801863564255,0.04024707785367896,0.034802245560006516,1.9999594257672533,0.0007839606613344118,0.9999299528534786,0.9998716622731226,1.9999594257672533,2.0,0.0007839606613344118,0.000282754039589797,1.9999594257672533,0.9999299528534786,0.9998716622731226,0.9997273013360259,4.1808960991929393e-07,5.829058035601704e-05,0.9999299528534786,8.939150017868632e-06,8.314704728895441e-07,4.7375759472336077e-07,3.4660846063177983e-07,1.9749154777441242e-07,2.535841669233469e-07,4.1396477279611894e-08,1.1252729195138675e-07,4.690835419180825e-08,6.82512526229507e-08,3.1921535636602177e-09,9.83252519111994e-09,1.43062397370967e-08,5.829058035601704e-05,-4.0574232746726224e-05,5.829058035601704e-05,8.939150017868632e-06,4.1808960991929393e-07,8.314704728895441e-07,-4.935143033814841e-05,1.1338476555348711e-05,5.870866996593633e-05,-4.7370193410587624e-05,1.8552526829357182e-05,5.9126759575855626e-05,-4.057423274649845e-05,0.9999210137034608,0.9998716622731226,-1.8749999052879776
pccv3_n02_grid_r05,grid,5,2,2,4.0,0.16193469831471644,2,True,True,False,False,1,0.002754566415614841,0.04722553804528551,0.08708544330243466,0.16193469831471644,2.0000786712527017,0.0012035499811664289,0.9998913961970669,0.9998165524963726,2.0009902542339,2.0,0.0012035499811664289,0.0004340888973227031,2.0000786712527017,0.9998913961970669,0.9998165524963726,0.9992818690021101,6.892866534573606e-07,2.4298192096640268e-05,0.9998913961970669,7.48437006943183e-05,4.222392659349618e-06,1.994517064815945e-06,8.314384119224251e-07,5.714387064892749e-07,4.7373932693495216e-07,1.3572858962818166e-07,1.9748393262724133e-07,1.3572858962818166e-07,1.2750521009396348e-07,1.1859831988588348e-08,2.6726543956787845e-08,4.406462151385809e-08,7.48437006943183e-05,7.867125270166753e-05,2.4298192096640268e-05,7.48437006943183e-05,6.892866534573606e-07,4.222392659349618e-06,5.054550859767803e-05,8.36163241832673e-05,2.4987478750097627e-05,5.8628845433169674e-05,0.0001043480181042557,2.567676540355499e-05,7.86712527007007e-05,0.9998165524963726,0.9998670980049703,1.1249999722058532
pccv3_n02_grid_r06,grid,6,2,2,1.0,0.07594295358679228,2,True,True,False,False,0,-0.015054873048473007,0.03360242312499172,0.055349543376143534,0.07594295358679228,1.999997153365835,0.0004124496776775127,0.9999665848376211,0.9999451401459063,1.999997153365835,2.0,0.0004124496776775127,0.00014875977615039975,1.999997153365835,0.9999665848376211,0.9999451401459063,0.99954929117593,3.927732295282865e-07,2.1444691714787984e-05,0.9999665848376211,8.939477499609496e-06,8.851281362280718e-07,6.083390783857888e-07,3.4662115847686116e-07,2.382290060232532e-07,2.5359345686526234e-07,4.993551241216134e-08,9.329181919632698e-08,6.023372559188585e-08,6.825375297689716e-08,4.363316447143986e-09,1.1860723810087978e-08,1.8370248400795534e-08,2.1444691714787984e-05,-2.8466341650545957e-06,2.1444691714787984e-05,8.939477499609496e-06,3.927732295282865e-07,8.851281362280718e-07,-1.2505214215178488e-05,1.1577697434424028e-05,2.183746494431627e-05,-1.0259767509892243e-05,1.938360400883996e-05,2.2230238173844558e-05,-2.846634165004597e-06,0.9999576453601215,0.9999451401459063,-0.8749999347682307
pccv3_n02_grid_r07,grid,7,2,2,4.0,0.26122979330834056,2,True,True,False,False,1,0.020003997219222545,0.0629054587614124,0.12228513820860863,0.26122979330834056,2.000760246478163,0.006490394408073936,0.9992385120193024,0.9985288784197212,2.014399944708504,2.0,0.006490394408073936,0.0023409149564854316,2.000760246478163,0.9992385120193024,0.9985288784197212,0.9994247137784953,7.332627227523244e-07,2.4282326468404525e-05,0.9992385120193024,0.0007096335995812462,1.668898264583668e-05,5.4181193936715576e-06,1.8724519588108543e-06,9.415279731236412e-07,8.308955199783656e-07,2.8714980806215995e-07,2.6975228067797534e-07,2.1008328742730461e-07,1.97354984488008e-07,1.9540789671747742e-08,3.8861500605431384e-08,6.407178265950064e-08,0.0007096335995812462,0.0007602464781628626,2.4282326468404525e-05,0.0007096335995812462,7.332627227523244e-07,1.668898264583668e-05,0.0006853512731128416,0.0007364723915062594,2.501558919115685e-05,0.0007114568023151026,0.0007859953300764786,2.5748851913909173e-05,0.0007602464781625694,0.9985288784197212,0.9992142296928339,3.374999960226963
pccv3_n02_grid_r08,grid,8,2,2,1.0,0.05948518699339042,2,True,True,False,False,0,-0.01832027321553724,0.030844766367760762,0.049501836079232676,0.05948518699339042,1.999989421091987,0.00046248103583317426,0.9999617060192612,0.9999341706243917,1.999989421091987,2.0,0.00046248103583317426,0.00016680477422542788,1.999989421091987,0.9999617060192612,0.9999341706243917,0.9993070972703659,3.9277131319500836e-07,2.753539486948614e-05,0.9999617060192612,7.889022713547248e-06,8.851238177043657e-07,5.043283490882119e-07,2.8735763133536447e-07,2.535922195875052e-07,2.535922195875052e-07,4.690984378489723e-08,9.32913640272771e-08,5.6584072568955825e-08,6.023343171265952e-08,4.363295158604233e-09,1.1860665941837213e-08,1.9554932222975584e-08,2.753539486948614e-05,-1.0578908012925936e-05,2.753539486948614e-05,7.889022713547248e-06,3.9277131319500836e-07,8.851238177043657e-07,-1.9646372155938893e-05,1.0365814556267409e-05,2.792816618268115e-05,-1.7562351626413742e-05,1.7742029482929702e-05,2.8320937495876157e-05,-1.0578908012946455e-05,0.9999538169965476,0.9999341706243917,-1.2499999095584875
pccv3_n02_grid_r09,grid,9,2,2,1.0,0.07008948037740025,2,True,True,False,False,0,-0.016094346429508164,0.032545061177683535,0.053127145616698686,0.07008948037740025,1.999996246292165,0.00035693555849829737,0.9999714265428938,0.9999525015772469,1.999996246292165,2.0,0.00035693555849829737,0.00012873729004060652,1.999996246292165,0.9999714265428938,0.9999525015772469,0.9995200129129314,4.450725324176412e-07,1.8924965646906126e-05,0.9999714265428938,6.962105786372569e-06,7.338005512013375e-07,4.737772445751185e-07,3.0589357981499224e-07,1.8553383476704636e-07,2.6995013670724437e-07,3.6533778211037237e-08,9.930910543601552e-08,4.691029979060462e-08,6.023401723557796e-08,2.998875134178815e-09,1.1142172830277906e-08,1.5229544571539665e-08,1.8924965646906126e-05,-3.7537078350080577e-06,1.8924965646906126e-05,6.962105786372569e-06,4.450725324176412e-07,7.338005512013375e-07,-1.1962859860533556e-05,9.20341892664754e-06,1.9370038179323766e-05,-1.0166619252676226e-05,1.6061402877145193e-05,1.981511071174141e-05,-3.7537078345962167e-06,0.9999644644371075,0.9999525015772469,-0.9999999092055598
pccv3_n02_grid_r10,grid,10,2,2,1.0,0.08553357464143632,2,True,True,False,False,0,-0.012701591034081743,0.034824579826335925,0.058581728748278813,0.08553357464143632,1.9999988441528171,0.00043815141423539806,0.9999642715274323,0.9999428268853273,1.9999988441528171,2.0,0.00043815141423539806,0.0001580297181189737,1.9999988441528171,0.9999642715274323,0.9999428268853273,0.9995645978030154,3.256196908344411e-07,2.1444642104906423e-05,0.9999642715274323,1.1478489767150697e-05,8.851260885837135e-07,5.714803547969584e-07,3.6897544895714513e-07,1.9749832589723725e-07,1.9749832589723725e-07,3.432006291602409e-08,8.763935086241551e-08,4.4067833086497335e-08,6.82535950795188e-08,2.998853676567745e-09,9.23711962200375e-09,1.2625645566515684e-08,2.1444642104906423e-05,-1.1558471828543304e-06,2.1444642104906423e-05,1.1478489767150697e-05,3.256196908344411e-07,8.851260885837135e-07,-9.966152337755726e-06,1.3958210772092533e-05,2.1770261795740864e-05,-7.812051023648332e-06,2.094003430356334e-05,2.2095881486575306e-05,-1.1558471830119666e-06,0.9999527930376652,0.9999428268853273,-0.6249999595122225
pccv3_n02_grid_r11,grid,11,2,2,4.0,0.10691518423434578,2,True,True,False,False,1,-0.008380041578119099,0.038075756353938894,0.06658523176418407,0.10691518423434578,2.0000109470433665,0.0010317042966485061,0.9999086622462834,0.9998632664632485,2.0002820911159778,2.0,0.0010317042966485061,0.00037210866810965897,2.0000109470433665,0.9999086622462834,0.9998632664632485,0.9992926305028318,5.714485740497599e-07,4.539578303488146e-05,0.9999086622462834,4.006163791868521e-05,2.7262286740072602e-06,1.1364611911521284e-06,4.4504459695499065e-07,3.689549297645476e-07,2.3821520672078658e-07,7.265153329478283e-08,1.19782128292087e-07,8.23249725659162e-08,7.265153329478283e-08,8.67698827052432e-09,1.4305935127228966e-08,2.3586499541518543e-08,4.539578303488146e-05,1.0947043366460463e-05,4.539578303488146e-05,4.006163791868521e-05,5.714485740497599e-07,2.7262286740072602e-06,-5.3341451161962474e-06,4.5370522107671774e-05,4.5967231608931214e-05,-5.967095012594396e-07,5.7485723549107045e-05,4.653868018298098e-05,1.0947043366126068e-05,0.9998686006083647,0.9998632664632485,-0.12499999706694233
pccv3_n02_grid_r12,grid,12,2,2,1.0,0.0506516514264522,2,True,True,False,False,0,-0.02103850931396814,0.030006998962822884,0.04617924341711544,0.0506516514264522,1.999982204758625,0.0005456789295427165,0.9999537517738714,0.9999183959082426,1.999982204758625,2.0,0.0005456789295427165,0.0001968120713922188,1.999982204758625,0.9999537517738714,0.9999183959082426,0.9996803801344574,4.4506466563865143e-07,3.535586562871531e-05,0.9999537517738714,7.888959959921612e-06,8.314902623753343e-07,5.36850462641776e-07,3.2561626527314883e-07,2.2379256812219233e-07,2.8735534553471777e-07,4.993487156513317e-08,1.2751316161845024e-07,6.825287704286457e-08,7.26548094173313e-08,4.644666572430946e-09,1.1860571595576931e-08,1.8370012646348937e-08,3.535586562871531e-05,-1.7795241374907178e-05,3.535586562871531e-05,7.888959959921612e-06,4.4506466563865143e-07,8.314902623753343e-07,-2.7466905668793698e-05,1.0447295834326918e-05,3.5800930294353965e-05,-2.5353634460027046e-05,1.8450753584818304e-05,3.624599495999261e-05,-1.779524137517431e-05,0.9999458628139114,0.9999183959082426,-1.4999999015244365
pccv3_n02_grid_r13,grid,13,2,2,1.0,0.08093516079949616,2,True,True,False,False,0,-0.013889916580282581,0.034316016529431705,0.05701437959267651,0.08093516079949616,1.9999996662729418,0.00034327856073730324,0.9999727379982724,0.9999560367528039,1.9999996662729418,2.0,0.00034327856073730324,0.00012381156930480207,1.9999996662729418,0.9999727379982724,0.9999560367528039,0.999640954509809,3.466232913638052e-07,1.6701245468449862e-05,0.9999727379982724,7.889109748413154e-06,7.811276451466746e-07,5.368606558765484e-07,2.8736080158012333e-07,2.1023765358265307e-07,2.5359501731868537e-07,4.139824855795925e-08,8.764009288493535e-08,4.69103613131275e-08,5.315640335477632e-08,3.1922901499801245e-09,9.237197830601951e-09,1.4306851874513786e-08,1.6701245468449862e-05,-3.3372705821044235e-07,1.6701245468449862e-05,7.889109748413154e-06,3.466232913638052e-07,7.811276451466746e-07,-8.812135720036709e-06,1.0214132967883732e-05,1.704786875981367e-05,-6.8337357919299365e-06,1.706076499281881e-05,1.7394492051177472e-05,-3.3372705835866295e-07,0.999964848888524,0.9999560367528039,-0.7499999331187659
pccv3_n02_grid_r14,grid,14,2,2,4.0,0.1443859934074376,2,True,True,False,False,1,-0.0004756850791928155,0.04408205949587088,0.08009087669424572,0.1443859934074376,2.000046310349679,0.0009360971064838762,0.9999178603426525,0.999866419708136,2.000470646017134,2.0,0.0009360971064838762,0.000337625663328699,2.000046310349679,0.9999178603426525,0.999866419708136,0.9995029801021049,5.043062356237007e-07,2.4298835197376564e-05,0.9999178603426525,5.1440634516514826e-05,2.7262537524119333e-06,1.3708464762744913e-06,5.368311934191539e-07,4.4504869089201303e-07,3.466042689716034e-07,9.328727344765501e-08,1.4448615559269555e-07,9.328727344765501e-08,8.763528327097983e-08,9.236690901020595e-09,1.7256410435882722e-08,2.5107929031337294e-08,5.1440634516514826e-05,4.631034967905734e-05,2.4298835197376564e-05,5.1440634516514826e-05,5.043062356237007e-07,2.7262537524119333e-06,2.7141799319138263e-05,5.7336515914611245e-05,2.4803141433000263e-05,3.2533374481610985e-05,7.161779734729152e-05,2.5307447668623966e-05,4.6310349678667555e-05,0.999866419708136,0.9998935615074551,0.7499999782856493
pccv3_n02_grid_r15,grid,15,2,2,4.0,0.10752828100784459,2,True,True,False,False,1,-0.008142384213520627,0.03836900600917633,0.0670322311058457,0.10752828100784459,2.000010186327585,0.0005409848153878024,0.9999554257429947,0.9999339812905912,2.0001752563799857,2.0,0.0005409848153878024,0.0001951190275890535,2.000010186327585,0.9999554257429947,0.9999339812905912,0.9993630263553483,5.043251816455567e-07,2.1444452403447275e-05,0.9999554257429947,1.8924662823665004e-05,1.4593133001532697e-06,8.851182586693829e-07,4.1810026061578613e-07,3.058886851331732e-07,2.535906268973167e-07,6.023305341558138e-08,1.1978773023491833e-07,6.825299130135757e-08,8.232882272116456e-08,5.2631055522302405e-09,1.6211506399613625e-08,2.672825543113424e-08,2.1444452403447275e-05,1.018632758498228e-05,2.1444452403447275e-05,1.8924662823665004e-05,5.043251816455567e-07,1.4593133001532697e-06,-2.519789579782271e-06,2.2625479420189936e-05,2.1948777585092832e-05,6.767018350971036e-07,3.263943035267952e-05,2.2453102766738387e-05,1.0186327585941135e-05,0.999936501080171,0.9999339812905912,-0.12499999379100728
pccv3_n02_grid_r16,grid,16,2,2,1.0,0.07586211015723918,2,True,True,False,False,0,-0.015077233376507414,0.0335137782998436,0.05522416984426114,0.07586211015723918,1.999994194205123,0.0004508454714100946,0.9999629330286113,0.9999386330981102,1.999994194205123,2.0,0.0004508454714100946,0.0001626081314526476,1.999994194205123,0.9999629330286113,0.9999386330981102,0.999597587008084,3.2561925497729626e-07,2.4299930501112453e-05,0.9999629330286113,1.0129718106741125e-05,8.31497896852328e-07,5.36855391830597e-07,2.6994784381638683e-07,2.1023559215263937e-07,1.8553225888774255e-07,4.139784263832194e-08,8.763923355305642e-08,5.3155882143644875e-08,6.411823297632101e-08,4.644709218270224e-09,1.0467013799861816e-08,1.621162810944757e-08,2.4299930501112453e-05,-5.805794877078441e-06,2.4299930501112453e-05,1.0129718106741125e-05,3.2561925497729626e-07,8.31497896852328e-07,-1.4170212394371328e-05,1.2441421632719742e-05,2.462554975608975e-05,-1.2184128123370009e-05,1.9145374133663622e-05,2.4951169011067046e-05,-5.8057948774034235e-06,0.9999528033105045,0.9999386330981102,-0.874999942432955
pccv3_n02_grid_r17,grid,17,2,2,4.0,0.1340249515304387,2,True,True,False,False,1,-0.0050718919685636965,0.043798090250062496,0.07781117746901826,0.1340249515304387,2.000079991546964,0.0023214523681654086,0.9997766299414258,0.9996532477033943,2.0012768051035863,2.0,0.0023214523681654086,0.0008372869548030438,2.000079991546964,0.9997766299414258,0.9996532477033943,0.9990729125309983,1.209596899208601e-06,8.479928939229401e-05,0.9997766299414258,0.0001233822380315121,7.88756258825146e-06,2.7258686908718114e-06,1.1363111278552348e-06,7.336576052633485e-07,5.713731174853874e-07,1.974612656740271e-07,2.698975498354592e-07,1.6370113895652444e-07,1.742589553377628e-07,1.8366758765560753e-08,3.223466550476378e-08,6.824078740908894e-08,0.0001233822380315121,7.99915469640311e-05,8.479928939229401e-05,0.0001233822380315121,1.209596899208601e-06,7.88756258825146e-06,3.858294863921809e-05,0.00013736117228272255,8.600888629150261e-05,5.135228599121994e-05,0.00016721003015446515,8.721848319071122e-05,7.999154696375394e-05,0.9996532477033943,0.9996918306520335,0.3749999963123427
pccv3_n02_grid_r18,grid,18,2,2,4.0,0.16660754114967602,2,True,True,False,False,1,0.004124408725519578,0.04768807374575315,0.08860749128004107,0.16660754114967602,2.0000611070795755,0.0009222061203886436,0.9999185637878988,0.9998602738714645,2.00047058952879,2.0,0.0009222061203886436,0.0003326155491405366,2.0000611070795755,0.9999185637878988,0.9998602738714645,0.9994119089479625,5.714542327884534e-07,1.6700340666997652e-05,0.9999185637878988,5.8289916434268855e-05,2.561080189286436e-06,1.3708474406691433e-06,6.083098643284653e-07,4.450490039851164e-07,3.927543675152245e-07,9.328733907553471e-08,1.742836941074767e-07,8.232578778451828e-08,8.232578778451828e-08,8.151356844782211e-09,1.9554088547257643e-08,3.653184687968581e-08,5.8289916434268855e-05,6.110707957551753e-05,1.6700340666997652e-05,5.8289916434268855e-05,5.714542327884534e-07,2.561080189286436e-06,4.1589575767271206e-05,6.416441720107701e-05,1.7271794899786105e-05,4.68926223012909e-05,7.895032870876996e-05,1.784324913257456e-05,6.11070795761954e-05,0.9998602738714645,0.9999018634472318,1.2499999572766096
pccv3_n02_grid_r19,grid,19,2,2,1.0,0.034663408585151365,2,True,True,False,False,0,-0.027823444702424725,0.024996218708329777,0.034663408585151365,0.0188741025687731,1.9999707737913506,0.0005358285121846841,0.9999536293852654,0.999913565945725,1.9999707737913506,2.0,0.0005358285121846841,0.00019325928432393884,1.9999707737913506,0.9999536293852654,0.999913565945725,0.999614278656437,3.689715221276616e-07,4.006343954048144e-05,0.9999536293852654,4.2226554608478775e-06,5.714742728044767e-07,3.058881356231754e-07,1.9749622401687838e-07,1.3573703736850065e-07,2.382259195555811e-07,3.028702688610695e-08,1.0571211099438083e-07,4.4067364093596244e-08,5.658361554261034e-08,3.3981102397272486e-09,1.046691641488876e-08,1.621147727665067e-08,4.006343954048144e-05,-2.922620864942438e-05,4.006343954048144e-05,4.2226554608478775e-06,3.689715221276616e-07,5.714742728044767e-07,-3.584078407963356e-05,5.93820367166445e-06,4.04324110626091e-05,-3.449420739094465e-05,1.1575173936208249e-05,4.0801382584736764e-05,-2.9226208648528516e-05,0.9999494067298046,0.999913565945725,-2.2499997881426355
