sample_id,baseline_best_numeral,baseline_entropy,baseline_entropy_norm,baseline_expected_numeral,baseline_top1_prob,baseline_conditional_margin,baseline_vocab_numeral_mass,baseline_numprob_0,baseline_numprob_1,baseline_numprob_2,baseline_numprob_3,baseline_numprob_4,baseline_numprob_5,baseline_numprob_6,baseline_numprob_7,baseline_numprob_8,baseline_numprob_9,baseline_numprob_10,baseline_numprob_11,baseline_numprob_12,baseline_numprob_13,baseline_numprob_14,baseline_numprob_15,geom_top2_prob,geom_expected_minus_pred,geom_p_down1,geom_p_up1,geom_p_down2,geom_p_up2,geom_local_asymmetry,geom_up_mass,geom_down_mass,geom_signed_tail_mass,geom_up_distance_mass,geom_down_distance_mass,geom_signed_distance_mass,geom_up_boundary_gap,geom_down_boundary_gap,geom_up_down_logratio
pccv2_n02_random_sparse_r09,2.0,0.0005589891785951,0.0002016127289674,2.0000256186902443,0.999953542991454,0.9999260078213654,0.9993365348689652,3.6897149024932733e-07,1.473851447618258e-05,0.999953542991454,2.7535170088684395e-05,1.653615495116758e-06,9.422017078264504e-07,3.466166377459731e-07,2.873552855371994e-07,2.1023361795943998e-07,8.232866770953723e-08,1.0571210186108515e-07,6.411763088141307e-08,7.2654794247583e-08,6.7579485756447846e-09,1.4306577246907609e-08,2.8452026232398634e-08,2.7535170088684395e-05,2.5618690244311182e-05,1.473851447618258e-05,2.7535170088684395e-05,3.6897149024932733e-07,1.653615495116758e-06,1.2796655612501816e-05,3.134952257962479e-05,1.5107485966431907e-05,1.6242036613192883e-05,4.1095147700403935e-05,1.5476457456681235e-05,2.56186902437227e-05,0.9999260078213653,0.9999388044769778,0.6249999684677485
pccv2_n02_random_sparse_r10,2.0,0.4193874823325211,0.151262060243009,1.8519627411635504,0.8519480324828306,0.7039016632634412,0.998537065771112,1.9256831910405925e-06,0.1480463692193893,0.8519480324828306,2.0498790864939725e-06,2.448231438878468e-07,1.6826432199401665e-07,1.0863961154582519e-07,1.791164383962012e-07,5.4627427303737337e-08,3.75448451137919e-08,1.5806970208663208e-07,3.5621557245665365e-07,1.5806970208663208e-07,2.7468395471631113e-08,4.5287727886081296e-08,8.46086145444619e-08,0.1480463692193893,-0.14803725883644958,0.1480463692193893,2.0498790864939725e-06,1.9256831910405925e-06,2.448231438878468e-07,-0.1480443193403028,3.672614589267484e-06,0.14804829490258034,-0.14804462228799106,1.2961749321603174e-05,0.14805022058577139,-0.14803725883644978,0.8519459826037441,0.7039016632634413,-11.187499512173222
pccv2_n02_random_sparse_r11,2.0,0.0003797681474413,0.0001369724057503,1.9999925173204216,0.9999691820182351,0.9999477372708228,0.9993810486751,3.256212898440683e-07,2.144474741238672e-05,0.9999691820182351,6.962090159307936e-06,8.851304351425267e-07,4.737761811400243e-07,1.8553341831987985e-07,1.8553341831987985e-07,1.357391485347193e-07,4.4068049488918144e-08,6.411863366534591e-08,3.4320231450398874e-08,4.6910194496271366e-08,4.944298123953238e-09,9.237164982415358e-09,1.6211729419498668e-08,2.144474741238672e-05,-7.482679578396656e-06,2.144474741238672e-05,6.962090159307936e-06,3.256212898440683e-07,8.851304351425267e-07,-1.4482657253078786e-05,9.04761306239177e-06,2.177036870223079e-05,-1.2722755639839022e-05,1.4613310414467746e-05,2.2095989992074857e-05,-7.482679577607111e-06,0.9999622199280759,0.9999477372708228,-1.1249999029964488
pccv2_n02_random_sparse_r12,2.0,0.0002644983342913,9.539760880138774e-05,2.0000003653453056,0.999979533138252,0.9999665261068166,0.9993231978753104,3.058960596413237e-07,1.300703143550482e-05,0.999979533138252,5.09362669650569e-06,6.0834695560628e-07,5.043373401540053e-07,1.975013401475192e-07,2.535967405793057e-07,1.538141983645399e-07,5.3156764569825376e-08,7.734263607797692e-08,6.82546367765422e-08,8.764068842787004e-08,7.657958009923533e-09,1.8370486272243008e-08,3.0287811470151754e-08,1.300703143550482e-05,3.6534530556409095e-07,1.300703143550482e-05,5.09362669650569e-06,3.058960596413237e-07,6.0834695560628e-07,-7.91340473899913e-06,7.153934252961873e-06,1.3312927495146143e-05,-6.15899324218427e-06,1.3984168860222333e-05,1.3618823554787467e-05,3.653453054348659e-07,0.9999744395115555,0.9999665261068166,-0.9374998805577387
pccv2_n02_random_sparse_r13,2.0,0.0004122616140051,0.0001486919465185,1.999983504143393,0.9999657450582224,0.999938209552132,0.9995409511795268,4.737745527400507e-07,2.753550609027792e-05,0.9999657450582224,4.495047802386512e-06,5.714811969209449e-07,3.927728996743978e-07,1.637321042332536e-07,1.974986169274995e-07,1.275146909907868e-07,4.4067898024126366e-08,8.763948000631155e-08,4.691003326283981e-08,6.023367500715369e-08,8.151741467475223e-09,1.8370232973323865e-08,3.2240762929277683e-08,2.753550609027792e-05,-1.6495856606901782e-05,2.753550609027792e-05,4.495047802386512e-06,4.737745527400507e-07,5.714811969209449e-07,-2.304045828789141e-05,6.245661134803903e-06,2.8009280643017972e-05,-2.176361950821407e-05,1.1987198588326023e-05,2.8483055195758024e-05,-1.6495856607432e-05,0.99996125001042,0.9999382095521322,-1.8124998138497261
pccv2_n02_random_sparse_r14,2.0,0.0003584054325796,0.0001292674350525,1.9999910035082773,0.99997093909688,0.9999494943117864,0.999624274841664,3.256218620039159e-07,2.144478509365571e-05,0.99997093909688,5.422090795199562e-06,6.475763978823418e-07,4.1810674704221626e-07,1.9749964277809118e-07,1.85533744326734e-07,1.3573938704642894e-07,3.888998551166384e-08,9.930905702680473e-08,4.691027692371259e-08,4.993572985159439e-08,5.963972438740955e-09,1.6211757905660113e-08,2.67286700945028e-08,2.144478509365571e-05,-8.99649172270145e-06,2.144478509365571e-05,5.422090795199562e-06,3.256218620039159e-07,6.475763978823418e-07,-1.6022694298456147e-05,7.290496164028053e-06,2.1770406955659624e-05,-1.4479910791631572e-05,1.309953709566355e-05,2.209602881766354e-05,-8.99649172199999e-06,0.9999655170060847,0.9999494943117863,-1.3749998622006996
pccv2_n02_random_sparse_r15,2.0,0.0004665397955154,0.0001682686623418,1.9999898235340203,0.999961425175192,0.999933889788056,0.9991819053135452,5.043282074451622e-07,2.7535387136037657e-05,0.999961425175192,7.88902049787716e-06,1.002976403113465e-06,6.475702367121562e-07,2.102352751364321e-07,2.53592148364907e-07,1.5381141304571105e-07,5.658405667704608e-08,1.0571293514200709e-07,6.411813629184038e-08,8.232931666937176e-08,1.0466998016554231e-08,2.2158634974930137e-08,3.653341281284712e-08,2.7535387136037657e-05,-1.0176465979672145e-05,2.7535387136037657e-05,7.88902049787716e-06,5.043282074451622e-07,1.002976403113465e-06,-1.9646366638160497e-05,1.053510946483443e-05,2.803971534348282e-05,-1.750460587864839e-05,1.836757757052902e-05,2.854404355092798e-05,-1.017646598039896e-05,0.9999535361546942,0.999933889788056,-1.2499999095584624
pccv2_n02_random_sparse_r16,2.0,0.0003908529775505,0.0001409704131072,2.0000095433394205,0.9999688591045948,0.9999541203643714,0.999516856974167,3.256211846932717e-07,1.4738740223425365e-05,0.9999688591045948,1.300689259517187e-05,1.1365296087945422e-06,7.337986671598649e-07,2.873596869077387e-07,3.256211846932717e-07,2.2379594918690065e-07,6.023386258403627e-08,9.93088504587292e-08,6.41186129599264e-08,7.734181050317934e-08,7.657876266948966e-09,1.955507210643116e-08,3.432022036758644e-08,1.4738740223425365e-05,9.543339420492458e-06,1.4738740223425365e-05,1.300689259517187e-05,3.256211846932717e-07,1.1365296087945422e-06,-1.7318476282534946e-06,1.6076533997161027e-05,1.5064361408118637e-05,1.0121725890423904e-06,2.493332201288072e-05,1.538998259281191e-05,9.54333942006881e-06,0.9999558522119996,0.9999541203643714,-0.12499999096609082
pccv2_n02_random_sparse_r17,2.0,0.0006580093112677,0.0002373266925561,1.999999851398769,0.9999440405051538,0.999912839366268,0.9997873094608418,3.46613343873098e-07,3.1201138885937576e-05,0.9999440405051538,2.1444208242373e-05,1.2878248042735357e-06,6.475589784829801e-07,4.450603432961861e-07,2.10231620124552e-07,1.4448993857446098e-07,4.690901506665516e-08,6.411702157619754e-08,3.888893939542024e-08,5.3154877857668735e-08,3.850526437194836e-09,1.1141867681593118e-08,1.4306441292537285e-08,3.1201138885937576e-05,-1.4860123109805556e-07,3.1201138885937576e-05,2.1444208242373e-05,3.46613343873098e-07,1.2878248042735357e-06,-9.756930643564575e-06,2.4411742616431985e-05,3.1547752229810676e-05,-7.136009613378691e-06,3.174576434262616e-05,3.1894365573683775e-05,-1.4860123105761482e-07,0.9999225962969115,0.999912839366268,-0.37499998541747454
pccv2_n02_random_sparse_r18,2.0,0.000311838382822,0.000112471922114,2.000010250608882,0.999975628096608,0.99996414947648,0.9996722196736748,1.975005688807758e-07,1.0129846708968174e-05,0.999975628096608,1.1478620128071368e-05,1.1365373021939666e-06,6.083445799374619e-07,1.975005688807758e-07,1.8553461431969345e-07,1.63733722459357e-07,4.139836820623037e-08,8.76403461803273e-08,4.139836820623037e-08,6.411904699182157e-08,4.9443299962686855e-09,1.2625788955656024e-08,2.215894970442201e-08,1.1478620128071368e-05,1.0250608882156342e-05,1.0129846708968174e-05,1.1478620128071368e-05,1.975005688807758e-07,1.1365373021939666e-06,1.348773419103194e-06,1.404455611410358e-05,1.032734727784895e-05,3.71720883625463e-06,2.0775456728394234e-05,1.0524847846729726e-05,1.0250608881664508e-05,0.9999641494764799,0.999965498249899,0.12499998840030947
pccv2_n02_random_sparse_r19,2.0,0.0005149864044424,0.0001857420829535,2.000003996363565,0.9999578524741832,0.999933552667144,0.9995638614723727,4.4506649079987526e-07,2.42998070394166e-05,0.9999578524741832,1.300674942865394e-05,1.873799915707624e-06,8.851204067092141e-07,4.4506649079987526e-07,5.36852664206454e-07,2.237934858708905e-07,7.265510736671058e-08,1.1253043164007736e-07,7.734095920394556e-08,9.329100451103317e-08,1.0466960619657278e-08,2.8452148851610813e-08,3.653328228485122e-08,2.42998070394166e-05,3.996363564962024e-06,2.42998070394166e-05,1.300674942865394e-05,4.4506649079987526e-07,1.873799915707624e-06,-1.129305761076266e-05,1.7402652286425886e-05,2.4744873530216476e-05,-7.34222124379059e-06,2.9186303585026006e-05,2.518994002101635e-05,3.996363564009654e-06,0.9999448457247546,0.9999335526671438,-0.6249999642694324
pccv2_n02_row_r00,2.0,0.0007513319979677,0.0002709857368823,1.999969249160533,0.9999338454870522,0.999882404030182,0.9996655295704902,3.466098099460262e-07,5.144145687003342e-05,0.9999338454870522,1.1478140509679103e-05,1.370868391253453e-06,5.368397754482239e-07,3.927603699581263e-07,1.6372688107042265e-07,1.9749231659049522e-07,3.888854289979145e-08,9.328876478068933e-08,2.6727678602829447e-08,4.993387750128383e-08,2.193941461333264e-09,6.3483801142642015e-09,9.236838562987329e-09,5.144145687003342e-05,-3.075083946701973e-05,5.144145687003342e-05,1.1478140509679103e-05,3.466098099460262e-07,1.370868391253453e-06,-3.996331636035432e-05,1.4366446267923002e-05,5.178806667997945e-05,-3.7421620412056445e-05,2.1383837023005294e-05,5.213467648992547e-05,-3.0750839466920174e-05,0.9999223673465425,0.9998824040301821,-1.4999999323174518
pccv2_n02_row_r01,2.0,0.0007045445378886,0.0002541107277243,1.999976438435237,0.9999386265145588,0.999893229371148,0.9997935571477172,2.102304818688416e-07,4.539714341055654e-05,0.9999386265145588,1.3006499350874415e-05,1.2878178316119705e-06,5.368423422637633e-07,4.450579336088283e-07,1.357350008288433e-07,1.742871909983664e-07,3.0286572472687055e-08,8.232743959881317e-08,1.725676881490545e-08,3.653257986783591e-08,1.330699124412969e-09,4.944147043777748e-09,7.193691501306584e-09,4.539714341055654e-05,-2.3561564763019405e-05,4.539714341055654e-05,1.3006499350874415e-05,2.102304818688416e-07,1.2878178316119705e-06,-3.2390644059682126e-05,1.5766111548609926e-05,4.560737389242538e-05,-2.9841262343815455e-05,2.225603961198206e-05,4.581760437429423e-05,-2.3561564762312166e-05,0.9999256200152079,0.9998932293711482,-1.2499999451431825
pccv2_n02_row_r02,2.0,0.0006500817837057,0.0002344674413811,1.9999835786905416,0.9999443616113748,0.9999042985431504,0.9994981282211834,4.180956344932664e-07,4.0063068224364335e-05,0.9999443616113748,1.147826122321744e-05,1.6536003119390274e-06,6.475591864298331e-07,5.714689762645283e-07,1.9749439358165155e-07,3.058853005896364e-07,4.993440264688829e-08,1.357357793299937e-07,3.028674617977342e-08,6.023238695944374e-08,2.998793967509462e-09,1.114187125951636e-08,1.2625394181990697e-08,4.0063068224364335e-05,-1.6421309458447553e-05,4.0063068224364335e-05,1.147826122321744e-05,4.180956344932664e-07,1.6536003119390274e-06,-2.8584807001146893e-05,1.5157224766547235e-05,4.04811638588576e-05,-2.5323939092310365e-05,2.4477950034392426e-05,4.089925949335087e-05,-1.6421309458958442e-05,0.9999328833501516,0.9999042985431504,-1.2499999378394386
pccv2_n02_row_r03,2.0,0.0005131538005291,0.0001850811108091,1.999986775110276,0.9999569565940436,0.9999257550521384,0.9995884210666162,3.058891534240614e-07,3.120154190517364e-05,0.9999569565940436,8.939391425266486e-06,1.0676580524176377e-06,4.4506609205683926e-07,4.4506609205683926e-07,1.538107257004161e-07,2.237932853703005e-07,3.6533249554029656e-08,1.197879136202651e-07,2.6728296349936033e-08,5.658380381684306e-08,2.486118832460541e-09,9.237052050674792e-09,9.832790724679167e-09,3.120154190517364e-05,-1.3224889723995048e-05,3.120154190517364e-05,8.939391425266486e-06,3.058891534240614e-07,1.0676580524176377e-06,-2.226215047990716e-05,1.1535974897817405e-05,3.1507431058597706e-05,-1.99714561607803e-05,1.8588430487567698e-05,3.181332021202176e-05,-1.3224889724454065e-05,0.9999480172026184,0.9999257550521384,-1.2499999201852654
pccv2_n02_row_r04,2.0,0.0005264899625721,0.0001898911145201,1.9999956359387172,0.9999561765544156,0.999928641311808,0.999790792562238,2.2379311079515514e-07,2.753524260765749e-05,0.9999561765544156,1.3006727629466678e-05,1.3708990062331637e-06,5.714757285136167e-07,5.043255603155419e-07,1.637305375083229e-07,2.102341716486322e-07,3.888941137991649e-08,1.0571238027349541e-07,2.5108891151091178e-08,4.9934992651838275e-08,1.936189783157888e-09,6.757966373954705e-09,8.677400589278936e-09,2.753524260765749e-05,-4.3640612827910985e-06,2.753524260765749e-05,1.3006727629466678e-05,2.2379311079515514e-07,1.3708990062331637e-06,-1.4528514978190813e-05,1.606440986588869e-05,2.7759035718452647e-05,-1.1694625852563957e-05,2.3618767546657837e-05,2.7982828829247802e-05,-4.3640612825899655e-06,0.9999431698267861,0.9999286413118079,-0.7499999594338074
pccv2_n02_row_r05,2.0,0.0005482192343849,0.0001977282926917,1.9999808849217355,0.9999533191671022,0.9999179633167692,0.9997787476274426,2.102335709018505e-07,3.53558503328211e-05,0.9999533191671022,8.9393589074836e-06,9.42201496928966e-07,4.180993798165955e-07,3.466165601611245e-07,1.3573699525845358e-07,1.4449127932278358e-07,2.6728199123525832e-08,8.232864928152043e-08,2.081594240749036e-08,4.406735042246556e-08,1.5079018104375727e-09,5.602534894333007e-09,7.193797202203551e-09,3.53558503328211e-05,-1.9115078264464458e-05,3.53558503328211e-05,8.9393589074836e-06,2.102335709018505e-07,9.42201496928966e-07,-2.6416491425337502e-05,1.11147489941135e-05,3.556608390372295e-05,-2.445133490960945e-05,1.6661239209949156e-05,3.57763174746248e-05,-1.9115078264675644e-05,0.9999443798081947,0.9999179633167693,-1.374999916419023
pccv2_n02_row_r06,2.0,0.0006712754370495,0.0002421114360254,1.9999732967359465,0.999941568395717,0.9998961711187452,0.999644218139332,3.256122979835757e-07,4.53972769717545e-05,0.999941568395717,1.0129501681010208e-05,1.1364985911299398e-06,4.737630980602061e-07,3.927634034112672e-07,1.7428770376203982e-07,1.6372814560182558e-07,3.6532687348940784e-08,9.328948528896405e-08,3.0286661577652653e-08,6.023221870803614e-08,2.486080573924106e-09,7.193712665590996e-09,8.151544378821673e-09,4.53972769717545e-05,-2.6703264053518083e-05,4.53972769717545e-05,1.0129501681010208e-05,3.256122979835757e-07,1.1364985911299398e-06,-3.526777529074429e-05,1.2708715013517416e-05,4.5722889269738075e-05,-3.301417425622066e-05,1.93452375137754e-05,4.604850156772165e-05,-2.670326405394625e-05,0.999931438894036,0.9998961711187453,-1.499999923306218
pccv2_n02_row_r07,2.0,0.0005001192077209,0.000180379875208,1.9999856082711,0.9999580677510244,0.999926866174448,0.9996827413552964,3.256176706905085e-07,3.120157657647712e-05,0.9999580677510244,7.888994010067319e-06,1.002973035566347e-06,4.4506658661642177e-07,3.9276988413289083e-07,1.7429057956482769e-07,2.2379353405047586e-07,4.139764121886e-08,1.1253045586629429e-07,3.4319849994420095e-08,6.411792101175562e-08,3.192243317017577e-09,1.0466962873046472e-08,1.1142023980056928e-08,3.120157657647712e-05,-1.439172889994289e-05,3.120157657647712e-05,7.888994010067319e-06,3.256176706905085e-07,1.002973035566347e-06,-2.3312582566409802e-05,1.0405054728259731e-05,3.152719424716763e-05,-2.11221395189079e-05,1.7461083017942036e-05,3.185281191785814e-05,-1.4391728899916104e-05,0.9999501787570143,0.9999268661744479,-1.3749999052907962
pccv2_n02_row_r08,2.0,0.0004557811938434,0.0001643883170221,1.9999870313943997,0.9999621326813178,0.9999345972746996,0.9997468082524844,3.6897465974724253e-07,2.7535406618244256e-05,0.9999621326813178,7.889026079622804e-06,8.851241953675764e-07,4.1810306491344643e-07,3.0589073680116973e-07,1.2751423034388264e-07,1.5381152187242597e-07,2.8452270637834307e-08,7.734129025322386e-08,2.3587760837113876e-08,3.8889643020337104e-08,1.9362013158553463e-09,5.602584274659056e-09,7.657824755227672e-09,2.7535406618244256e-05,-1.2968605600294225e-05,2.7535406618244256e-05,7.889026079622804e-06,3.6897465974724253e-07,8.851241953675764e-07,-1.9646380538621452e-05,9.962937404015556e-06,2.79043812779915e-05,-1.7941443873975942e-05,1.5304750337073247e-05,2.827335593773874e-05,-1.2968605600665493e-05,0.9999542436552382,0.9999345972746996,-1.2499999095585264
pccv2_n02_row_r09,2.0,0.0004941151410751,0.0001782143659143,1.9999842877851857,0.9999584642339138,0.999927262644966,0.999771338415568,2.3822707139525779e-07,3.120158894788711e-05,0.9999584642339138,7.888997138049621e-06,8.851209482130586e-07,4.1810153106626075e-07,3.9277003986595966e-07,1.3573769366696525e-07,1.7429064867095807e-07,3.224052818190596e-08,8.763884189679673e-08,2.215856936198216e-08,4.1397657633004686e-08,2.0610680108438283e-09,6.757981834693371e-09,8.677420441260344e-09,3.120158894788711e-05,-1.5712214814334047e-05,3.120158894788711e-05,7.888997138049621e-06,2.3822707139525779e-07,8.851209482130586e-07,-2.3312591809837487e-05,1.0095950066893312e-05,3.143981601928237e-05,-2.1343865952389055e-05,1.596582827640652e-05,3.167804309067762e-05,-1.5712214814271102e-05,0.9999505752367758,0.9999272626449659,-1.3749999052908335
pccv2_n02_row_r10,2.0,0.000652020063857,0.0002351665281716,1.999991845968548,0.9999444276816288,0.9999090721456766,0.9996532813013383,2.873526660830497e-07,3.535553595211591e-05,0.9999444276816288,1.6700772638012e-05,1.4592972498206106e-06,6.083255988715127e-07,5.368454567670289e-07,1.8552882542164722e-07,2.1023170152584478e-07,4.139707652848221e-08,9.328975204586209e-08,2.215825831914535e-08,5.3154898439138695e-08,1.997627573263686e-09,7.193733235674217e-09,9.23693631547704e-09,3.535553595211591e-05,-8.15403145204563e-06,3.535553595211591e-05,1.6700772638012e-05,2.873526660830497e-07,1.4592972498206106e-06,-1.8654763314103908e-05,1.9929429752875686e-05,3.564288861819896e-05,-1.571345886532327e-05,2.777620983316434e-05,3.593024128428201e-05,-8.154031451117667e-06,0.9999277269089908,0.9999090721456767,-0.7499999684066461
pccv2_n02_row_r11,2.0,0.0006343357769592,0.0002287882699193,1.9999823290216765,0.9999457400623306,0.9999056769388782,0.9996462469461478,4.180962108496609e-07,4.006312345241182e-05,0.9999457400623306,1.0129543940383464e-05,1.6536025914727877e-06,6.083263972706579e-07,5.368461613518017e-07,2.2379077507776647e-07,2.873530432201017e-07,5.65831691154934e-08,1.357359664455193e-07,4.13971308602259e-08,7.734002237890975e-08,3.6172409818509246e-09,1.1141886618894021e-08,1.3439680675328824e-08,4.006312345241182e-05,-1.767097832350295e-05,4.006312345241182e-05,1.0129543940383464e-05,4.180962108496609e-07,1.6536025914727877e-06,-2.9933579512028357e-05,1.37787180058528e-05,4.048121966326148e-05,-2.6702501657408677e-05,2.3228337551167765e-05,4.089931587411114e-05,-1.7670978322943373e-05,0.9999356105183902,0.9999056769388782,-1.374999926239487
