sample_id,ground_truth,condition,replicate,layer,head,head_name,alpha,baseline_best_numeral,modulated_best_numeral,baseline_correct,modulated_correct,baseline_gt_logp,modulated_gt_logp,delta_gt_logp,baseline_margin,modulated_margin,delta_margin,baseline_entropy,modulated_entropy,delta_entropy,baseline_entropy_norm,modulated_entropy_norm,delta_entropy_norm,baseline_expected_numeral,modulated_expected_numeral,response_expected_numeral_shift,baseline_top1_prob,modulated_top1_prob,baseline_conditional_margin,modulated_conditional_margin,baseline_vocab_numeral_mass,modulated_vocab_numeral_mass,delta_vocab_numeral_mass,response_l1,response_l2,response_tv,response_js,numeral_changed,hook_calls,baseline_numprob_1,modulated_numprob_1,delta_numprob_1,baseline_numprob_2,modulated_numprob_2,delta_numprob_2,baseline_numprob_3,modulated_numprob_3,delta_numprob_3,baseline_numprob_4,modulated_numprob_4,delta_numprob_4,baseline_numprob_5,modulated_numprob_5,delta_numprob_5,baseline_numprob_6,modulated_numprob_6,delta_numprob_6,baseline_numprob_7,modulated_numprob_7,delta_numprob_7,baseline_numprob_8,modulated_numprob_8,delta_numprob_8,baseline_numprob_9,modulated_numprob_9,delta_numprob_9,baseline_numprob_10,modulated_numprob_10,delta_numprob_10
pccv1_n02_random_sparse_r00,2,random_sparse,0,18,13,L18H13,1.0,2,2,True,True,-0.0006716379430145025,-0.0006716379430145025,0.0,10.25,10.25,0.0,0.0006362251880613373,0.0006362251880613373,0.0,0.0002763090884228974,0.0002763090884228974,0.0,1.9999896134988944,1.9999896134988944,0.0,0.9999454869387361,0.9999454869387361,0.9999101313653312,0.9999101313653312,0.9993830927132876,0.9993830927132876,0.0,0.0,0.0,0.0,0.0,False,0,3.535557340479998e-05,3.535557340479998e-05,0.0,0.9999454869387361,0.9999454869387361,0.0,1.6700790329407268e-05,1.6700790329407268e-05,0.0,1.002960416821724e-06,1.002960416821724e-06,0.0,6.083262432805381e-07,6.083262432805381e-07,0.0,3.058856448298875e-07,3.058856448298875e-07,0.0,2.38223979723818e-07,2.38223979723818e-07,0.0,1.6372878721509805e-07,1.6372878721509805e-07,0.0,6.023245474436826e-08,6.023245474436826e-08,0.0,7.734000280126299e-08,7.734000280126299e-08,0.0
pccv1_n02_random_sparse_r00,2,random_sparse,0,18,13,L18H13,0.5,2,2,True,True,-0.0006716379430145025,-0.000724887300748378,-5.324935773387551e-05,10.25,10.0,-0.25,0.0006362251880613373,0.0006921710875033672,5.5945899442029923e-05,0.0002763090884228974,0.0003006060838356852,2.4296995412787827e-05,1.9999896134988944,1.9999749392613555,-1.4674237538869761e-05,0.9999454869387361,0.9999394592731083,0.9999101313653312,0.9998940620918906,0.9993830927132876,0.999335886854972,-4.7205858315635396e-05,2.008321562575337e-05,1.2282132663239703e-05,1.0041607812876686e-05,4.3434657747315016e-07,False,1,3.535557340479998e-05,4.53971812177362e-05,1.004160781293622e-05,0.9999454869387361,0.9999394592731083,-6.027665627739154e-06,1.6700790329407268e-05,1.3006510182812747e-05,-3.6942801465945215e-06,1.002960416821724e-06,8.31478377750482e-07,-1.7148203907124196e-07,6.083262432805381e-07,5.368427893512529e-07,-7.148345392928523e-08,3.058856448298875e-07,2.6994150689181193e-07,-3.594413793807556e-08,2.38223979723818e-07,2.2378936941880732e-07,-1.4434610305010686e-08,1.6372878721509805e-07,1.4448927659548014e-07,-1.9239510619617917e-08,6.023245474436826e-08,5.315463432921119e-08,-7.0778204151570735e-09,7.734000280126299e-08,7.733953659617219e-08,-4.662050908000806e-13
pccv1_n02_random_sparse_r00,2,random_sparse,0,18,13,L18H13,1.5,2,2,True,True,-0.0006716379430145025,-0.0006367324967868626,3.4905446227639914e-05,10.25,10.5,0.25,0.0006362251880613373,0.0005810564285672827,-5.516875949405453e-05,0.0002763090884228974,0.00025234960060118187,-2.3959487821715523e-05,1.9999896134988944,1.9999999515293942,1.0338030499879025e-05,0.9999454869387361,0.999950969408937,0.9999101313653312,0.9999234343097156,0.9993830927132876,0.9994124837834377,2.9391070150097676e-05,1.5669812435303452e-05,9.806573135742906e-06,7.834906217651726e-06,2.7959711345644355e-07,False,1,3.535557340479998e-05,2.7535099221359762e-05,-7.82047418344022e-06,0.9999454869387361,0.999950969408937,5.482470200934841e-06,1.6700790329407268e-05,1.8924578485286214e-05,2.223788155878946e-06,1.002960416821724e-06,1.0676516598760902e-06,6.469124305436627e-08,6.083262432805381e-07,6.475634656079332e-07,3.9237222327395076e-08,3.058856448298875e-07,3.2561535924796823e-07,1.9729714418080746e-08,2.38223979723818e-07,2.2379194542079939e-07,-1.4432034303018623e-08,1.6372878721509805e-07,1.6372968490223069e-07,8.976871326331192e-13,6.023245474436826e-08,6.023278498500895e-08,3.3024064068981925e-13,7.734000280126299e-08,8.23284558200736e-08,4.98845301881061e-09
pccv1_n02_random_sparse_r01,2,random_sparse,1,18,13,L18H13,1.0,2,2,True,True,-0.0009184433147311211,-0.0009184433147311211,0.0,10.375,10.375,0.0,0.0004130045758444275,0.0004130045758444275,0.0,0.0001793656082900279,0.0001793656082900279,0.0,1.9999760057689866,1.9999760057689866,0.0,0.9999647927576061,0.9999647927576061,0.99993359097119,0.99993359097119,0.999117145421712,0.999117145421712,0.0,0.0,0.0,0.0,0.0,False,0,3.1201786416083995e-05,3.1201786416083995e-05,0.0,0.9999647927576061,0.9999647927576061,0.0,2.902218225952272e-06,2.902218225952272e-06,0.0,3.05891550524679e-07,3.05891550524679e-07,0.0,2.6994834586482846e-07,2.6994834586482846e-07,0.0,1.4449293723394656e-07,1.4449293723394656e-07,0.0,1.6373194830572857e-07,1.6373194830572857e-07,0.0,1.1978885233835465e-07,1.1978885233835465e-07,0.0,2.6728505806253686e-08,2.6728505806253686e-08,0.0,7.265561163500148e-08,7.265561163500148e-08,0.0
pccv1_n02_random_sparse_r01,2,random_sparse,1,18,13,L18H13,0.5,2,2,True,True,-0.0009184433147311211,-0.0008509114268235862,6.753188790753484e-05,10.375,10.0,-0.375,0.0004130045758444275,0.0005458133833060023,0.0001328088074615748,0.0001793656082900279,0.00023704374051874126,5.7678132228713356e-05,1.9999760057689866,1.9999608378432867,-1.516792569988823e-05,0.9999647927576061,0.9999514818679305,0.99993359097119,0.9999060841408878,0.999117145421712,0.9991979209387676,8.077551705554242e-05,2.8441260892770682e-05,1.947609952073345e-05,1.4220630446385341e-05,6.955146402441787e-07,False,1,3.1201786416083995e-05,4.539772704269669e-05,1.4195940626612694e-05,0.9999647927576061,0.9999514818679305,-1.3310889675599569e-05,2.902218225952272e-06,2.12327994860401e-06,-7.789382773482619e-07,3.05891550524679e-07,2.3822540793756518e-07,-6.766614258711382e-08,2.6994834586482846e-07,2.237920601106178e-07,-4.6156285754210664e-08,1.4449293723394656e-07,1.275128721621803e-07,-1.698006507176625e-08,1.6373194830572857e-07,1.7428943165931203e-07,1.055748335358346e-08,1.1978885233835465e-07,1.275128721621803e-07,7.72401982382566e-09,2.6728505806253686e-08,2.8451967586533558e-08,1.7234617802798718e-09,7.265561163500148e-08,7.734046647437993e-08,4.684854839378448e-09
pccv1_n02_random_sparse_r01,2,random_sparse,1,18,13,L18H13,1.5,2,2,True,True,-0.0009184433147311211,-0.0009141556802205741,4.287634510546923e-06,10.375,10.75,0.375,0.0004130045758444275,0.00032493334870721655,-8.807122713721095e-05,0.0001793656082900279,0.00014111676032988927,-3.824884796013863e-05,1.9999760057689866,1.9999870491082632,1.1043339276595177e-05,0.9999647927576061,0.9999733865919915,0.99993359097119,0.9999519417544104,0.999117145421712,0.999112850593292,-4.294828420015051e-06,1.9533735060943385e-05,1.3045728660801291e-05,9.766867530471693e-06,4.983046089882102e-07,False,1,3.1201786416083995e-05,2.1444837581187726e-05,-9.756948834896269e-06,0.9999647927576061,0.9999733865919915,8.593834385450805e-06,2.902218225952272e-06,3.966896076552874e-06,1.0646778506006023e-06,3.05891550524679e-07,3.689788123123507e-07,6.30872617876717e-08,2.6994834586482846e-07,3.058941793985595e-07,3.594583353373105e-08,1.4449293723394656e-07,1.538132529191038e-07,9.320315685157233e-09,1.6373194830572857e-07,1.538132529191038e-07,-9.918695386624777e-09,1.1978885233835465e-07,1.1978988182015808e-07,1.029481803431688e-12,2.6728505806253686e-08,2.6728735514693356e-08,2.2970843966962583e-13,7.265561163500148e-08,7.265623604727887e-08,6.244122773923633e-13
pccv1_n02_random_sparse_r02,2,random_sparse,2,18,13,L18H13,1.0,2,2,True,True,-0.00029452278977259994,-0.00029452278977259994,0.0,10.75,10.75,0.0,0.0005090675689953192,0.0005090675689953192,0.0,0.00022108523613057003,0.00022108523613057003,0.0,2.000007252654245,2.000007252654245,0.0,0.999958064683623,0.999958064683623,0.9999366201746264,0.9999366201746264,0.9997474181749908,0.9997474181749908,0.0,0.0,0.0,0.0,0.0,False,0,2.1444508996606575e-05,2.1444508996606575e-05,0.0,0.999958064683623,0.999958064683623,0.0,1.6701000399138986e-05,1.6701000399138986e-05,0.0,1.760272491476636e-06,1.760272491476636e-06,0.0,8.851205945480366e-07,8.851205945480366e-07,0.0,4.7377091384936003e-07,4.7377091384936003e-07,0.0,3.466182051125248e-07,3.466182051125248e-07,0.0,1.6373084666628127e-07,1.6373084666628127e-07,0.0,7.265512278546006e-08,7.265512278546006e-08,0.0,8.763880687921748e-08,8.763880687921748e-08,0.0
pccv1_n02_random_sparse_r02,2,random_sparse,2,18,13,L18H13,0.5,2,2,True,True,-0.00029452278977259994,-0.00033408781746402383,-3.956502769142389e-05,10.75,10.5,-0.25,0.0005090675689953192,0.0005724123887715613,6.334481977624212e-05,0.00022108523613057003,0.00024859554181654795,2.7510305685977927e-05,2.000007252654245,2.000001023539637,-6.22911460812503e-06,0.999958064683623,0.999952076845813,0.9999366201746264,0.9999245417160968,0.9997474181749908,0.999713885013847,-3.353316114385052e-05,1.224662102461029e-05,8.541815747398731e-06,6.123310512305145e-06,1.9115054617861859e-07,False,1,2.1444508996606575e-05,2.7535129716239208e-05,6.090620719632633e-06,0.999958064683623,0.999952076845813,-5.987837810028651e-06,1.6701000399138986e-05,1.6700900392063502e-05,-1.0000707548326812e-10,1.760272491476636e-06,1.6536130705629704e-06,-1.0665942091366558e-07,8.851205945480366e-07,8.851152943672094e-07,-5.300180827196275e-12,4.7377091384936003e-07,4.4506392015287777e-07,-2.870699369648226e-08,3.466182051125248e-07,3.6897094925825235e-07,2.2352744145727558e-08,1.6373084666628127e-07,1.6372986623141212e-07,-9.804348691583335e-13,7.265512278546006e-08,7.734051249247961e-08,4.685389707019553e-09,8.763880687921748e-08,9.329046567415016e-08,5.651658794932685e-09
pccv1_n02_random_sparse_r02,2,random_sparse,2,18,13,L18H13,1.5,2,2,True,True,-0.00029452278977259994,-0.000288087350782007,6.4354389905929565e-06,10.75,10.875,0.125,0.0005090675689953192,0.00048436234490293646,-2.47052240923827e-05,0.00022108523613057003,0.00021035589363306494,-1.0729342497505087e-05,2.000007252654245,2.000014481663434,7.2290091890359065e-06,0.999958064683623,0.9999603862405769,0.9999366201746264,0.9999414614838733,0.9997474181749908,0.9997515346686114,4.116493620642814e-06,9.559397544156402e-06,5.735043796705907e-06,4.779698772078201e-06,1.865150396587226e-07,False,1,2.1444508996606575e-05,1.67010391730886e-05,-4.743469823517976e-06,0.999958064683623,0.9999603862405769,2.3215569538992398e-06,1.6701000399138986e-05,1.8924756703593815e-05,2.2237563044548293e-06,1.760272491476636e-06,1.994654681580732e-06,2.3438219010409613e-07,8.851205945480366e-07,8.851226494920826e-07,2.0549440459993778e-12,4.7377091384936003e-07,4.7377201378164564e-07,1.0999322856119342e-12,3.466182051125248e-07,3.2561842566333377e-07,-2.099977944919103e-08,1.6373084666628127e-07,1.5381125323954533e-07,-9.919593426735945e-09,7.265512278546006e-08,7.265529146553926e-08,1.6868007919377914e-13,8.763880687921748e-08,8.23292311312952e-08,-5.309575747922277e-09
pccv1_n02_random_sparse_r03,2,random_sparse,3,18,13,L18H13,1.0,2,2,True,True,-0.0004001055203843862,-0.0004001055203843862,0.0,10.625,10.625,0.0,0.00043126750183074204,0.00043126750183074204,0.0,0.0001872970962692918,0.0001872970962692918,0.0,1.9999925072523779,1.9999925072523779,0.0,0.9999644522260165,0.9999644522260165,0.9999401522585977,0.9999401522585977,0.9996355280459639,0.9996355280459639,0.0,0.0,0.0,0.0,0.0,False,0,2.4299967418872247e-05,2.4299967418872247e-05,0.0,0.9999644522260165,0.9999644522260165,0.0,8.939458434538978e-06,8.939458434538978e-06,0.0,9.422119870034259e-07,9.422119870034259e-07,0.0,5.0432973413117e-07,5.0432973413117e-07,0.0,3.6897551563286855e-07,3.6897551563286855e-07,0.0,1.6373189254786486e-07,1.6373189254786486e-07,0.0,2.102359115538447e-07,2.102359115538447e-07,0.0,3.653352340561059e-08,3.653352340561059e-08,0.0,8.232956589401144e-08,8.232956589401144e-08,0.0
pccv1_n02_random_sparse_r03,2,random_sparse,3,18,13,L18H13,0.5,2,2,True,True,-0.0004001055203843862,-0.0004009396652691066,-8.341448847204447e-07,10.625,10.375,-0.25,0.00043126750183074204,0.0004897785089568008,5.851100712605877e-05,0.0001872970962692918,0.000212708103794741,2.541100752544918e-05,1.9999925072523779,1.999984382521863,-8.12473051481355e-06,0.9999644522260165,0.9999587208150645,0.9999401522585977,0.9999275192181106,0.9996355280459639,0.9996404231064986,4.89506053469313e-06,1.3846299711098971e-05,9.033186053290074e-06,6.9231498555494855e-06,2.3373997778407034e-07,False,1,2.4299967418872247e-05,3.120159695395925e-05,6.901629535087001e-06,0.9999644522260165,0.9999587208150645,-5.731410951947957e-06,8.939458434538978e-06,7.888999162301664e-06,-1.0504592722373132e-06,9.422119870034259e-07,8.314943942757929e-07,-1.1071759272763299e-07,5.0432973413117e-07,4.737712247183891e-07,-3.055850941278088e-08,3.6897551563286855e-07,3.6897340080737995e-07,-2.114825488603587e-12,1.6373189254786486e-07,1.7429069339251079e-07,1.0558800844645927e-08,2.102359115538447e-07,2.1023470656260396e-07,-1.2049912407300296e-12,3.653352340561059e-08,3.653331400953087e-08,-2.0939607972364685e-13,8.232956589401144e-08,9.329108552284066e-08,1.0961519628829218e-08
pccv1_n02_random_sparse_r03,2,random_sparse,3,18,13,L18H13,1.5,2,2,True,True,-0.0004001055203843862,-0.00040558696491643786,-5.4814445320516825e-06,10.625,10.875,0.25,0.00043126750183074204,0.0004058396860095691,-2.5427815821172945e-05,0.0001872970962692918,0.00017625393617130418,-1.1043160097987624e-05,1.9999925072523779,2.000001011448414,8.504196036041023e-06,0.9999644522260165,0.9999670665288038,0.9999401522585977,0.9999481416456725,0.9996355280459639,0.9996274308021569,-8.09724380701482e-06,1.0750168575038687e-05,6.4956752207158706e-06,5.375084287519344e-06,2.4991000155271546e-07,False,1,2.4299967418872247e-05,1.89248831314315e-05,-5.3750842874407475e-06,0.9999644522260165,0.9999670665288038,2.6143027873626323e-06,8.939458434538978e-06,1.1478521850691636e-05,2.5390634161526584e-06,9.422119870034259e-07,1.0676688468355222e-06,1.2545685983209637e-07,5.0432973413117e-07,5.714819521424046e-07,6.715221801123458e-08,3.6897551563286855e-07,3.9277341873001016e-07,2.3797903097141608e-08,1.6373189254786486e-07,1.637323206078245e-07,4.2805995965324144e-13,2.102359115538447e-07,2.1023646119371274e-07,5.496398680440254e-13,3.653352340561059e-08,3.653361891869794e-08,9.551308734956786e-14,8.232956589401144e-08,8.763959582327344e-08,5.310029929262004e-09
pccv1_n02_random_sparse_r04,2,random_sparse,4,18,13,L18H13,1.0,2,2,True,True,-0.000350175570929423,-0.000350175570929423,0.0,10.5,10.5,0.0,0.0004220742384026123,0.0004220742384026123,0.0,0.00018330451269177209,0.00018330451269177209,0.0,1.9999839450654266,1.9999839450654266,0.0,0.9999647125476477,0.9999647125476477,0.9999371770699891,0.9999371770699891,0.9996851586612561,0.9996851586612561,0.0,0.0,0.0,0.0,0.0,False,0,2.753547765860278e-05,2.753547765860278e-05,0.0,0.9999647125476477,0.9999647125476477,0.0,6.14399553972755e-06,6.14399553972755e-06,0.0,6.89337194928292e-07,6.89337194928292e-07,0.0,3.927724941183332e-07,3.927724941183332e-07,0.0,1.8553258905816752e-07,1.8553258905816752e-07,0.0,1.4449292564376602e-07,1.4449292564376602e-07,0.0,1.1253120363964326e-07,1.1253120363964326e-07,0.0,2.6728503662285868e-08,2.6728503662285868e-08,0.0,5.658424269709111e-08,5.658424269709111e-08,0.0
pccv1_n02_random_sparse_r04,2,random_sparse,4,18,13,L18H13,0.5,2,2,True,True,-0.000350175570929423,-0.000388665939681232,-3.8490368751809e-05,10.5,10.0,-0.5,0.0004220742384026123,0.0005945772459226007,0.00017250300751998844,0.00018330451269177209,0.0002582216169694182,7.491710427764612e-05,1.9999839450654266,1.9999651552587034,-1.8789806723207292e-05,0.9999647125476477,0.9999476776574304,0.9999371770699891,0.9999022801030986,0.9996851586612561,0.9996637420707124,-2.1416590543665848e-05,3.574596123110524e-05,2.469351975529182e-05,1.787298061555262e-05,1.1177937183704223e-06,False,1,2.753547765860278e-05,4.539755433180719e-05,1.786207667320441e-05,0.9999647125476477,0.9999476776574304,-1.7034890217315635e-05,6.14399553972755e-06,5.421964665897407e-06,-7.220308738301428e-07,6.89337194928292e-07,6.083275760248635e-07,-8.10096189034285e-08,3.927724941183332e-07,3.689693260077476e-07,-2.3803168110585596e-08,1.8553258905816752e-07,1.7428876859345536e-07,-1.124382046471216e-08,1.4449292564376602e-07,1.4449046413578016e-07,-2.4615079858618566e-12,1.1253120363964326e-07,1.1978680206796257e-07,7.255598428319316e-09,2.6728503662285868e-08,2.6728048329092756e-08,-4.553331931114451e-13,5.658424269709111e-08,6.02325867039264e-08,3.648344006835289e-09
pccv1_n02_random_sparse_r04,2,random_sparse,4,18,13,L18H13,1.5,2,2,True,True,-0.000350175570929423,-0.0003518439189065248,-1.6683479771018028e-06,10.5,10.625,0.125,0.0004220742384026123,0.0004136863589449616,-8.387879457650693e-06,0.00018330451269177209,0.00017966170292844477,-3.642809763327318e-06,1.9999839450654266,1.9999899220765487,5.977011122038078e-06,0.9999647125476477,0.9999658543481005,0.9999371770699891,0.9999415543466089,0.9996851586612561,0.9996823481911221,-2.810470133951526e-06,6.470952334271451e-06,3.855383076009291e-06,3.2354761671357254e-06,1.1424459115629191e-07,False,1,2.753547765860278e-05,2.4300001491604415e-05,-3.2354761669983638e-06,0.9999647125476477,0.9999658543481005,1.1418004527419257e-06,6.14399553972755e-06,7.88905544106095e-06,1.7450599013334012e-06,6.89337194928292e-07,8.851274896296377e-07,1.9579029470134565e-07,3.927724941183332e-07,4.7377460452058757e-07,8.100211040225439e-08,1.8553258905816752e-07,2.237952767136275e-07,3.826268765545999e-08,1.4449292564376602e-07,1.5381209432933512e-07,9.319168685569098e-09,1.1253120363964326e-07,1.2751470492732923e-07,1.498350128768598e-08,2.6728503662285868e-08,2.8452376531714748e-08,1.7238728694288805e-09,5.658424269709111e-08,6.411842029310788e-08,7.534177596016772e-09
pccv1_n02_random_sparse_r05,2,random_sparse,5,18,13,L18H13,1.0,2,2,True,True,-0.0006553170969709754,-0.0006553170969709754,0.0,10.625,10.625,0.0,0.000461464510039458,0.000461464510039458,0.0,0.00020041149030432435,0.00020041149030432435,0.0,1.9999950091132543,1.9999950091132543,0.0,0.9999618326404827,0.9999618326404827,0.9999375327367219,0.9999375327367219,0.9993830291607004,0.9993830291607004,0.0,0.0,0.0,0.0,0.0,False,0,2.429990376076622e-05,2.429990376076622e-05,0.0,0.9999618326404827,0.9999618326404827,0.0,1.1478461771411559e-05,1.1478461771411559e-05,0.0,1.0676632585919736e-06,1.0676632585919736e-06,0.0,6.083361873419567e-07,6.083361873419567e-07,0.0,2.1023536080331415e-07,2.1023536080331415e-07,0.0,2.2379437664372483e-07,2.2379437664372483e-07,0.0,1.35738150905696e-07,1.35738150905696e-07,0.0,4.993527510083235e-08,4.993527510083235e-08,0.0,9.329137584039595e-08,9.329137584039595e-08,0.0
pccv1_n02_random_sparse_r05,2,random_sparse,5,18,13,L18H13,0.5,2,2,True,True,-0.0006553170969709754,-0.0006523388437926769,2.9782531782984734e-06,10.625,10.125,-0.5,0.000461464510039458,0.0005896430203920246,0.00012817851035256658,0.00020041149030432435,0.00025607871004902286,5.5667219744698506e-05,1.9999950091132543,1.999975537553923,-1.947155933135214e-05,0.9999618326404827,0.9999490169341999,0.9999375327367219,0.9999089536794586,0.9993830291607004,0.9993988179934199,1.5788832719465518e-05,3.1526701961021485e-05,2.0475364457245473e-05,1.5763350980510742e-05,1.0650328743670507e-06,False,1,2.429990376076622e-05,4.0063254741257784e-05,1.5763350980491566e-05,0.9999618326404827,0.9999490169341999,-1.2815706282753858e-05,1.1478461771411559e-05,8.939320446484191e-06,-2.5391413249273676e-06,1.0676632585919736e-06,8.314863252201671e-07,-2.3617693337180652e-07,6.083361873419567e-07,5.043219493778213e-07,-1.0401423796413542e-07,2.1023536080331415e-07,1.8552967690760532e-07,-2.4705683895708832e-08,2.2379437664372483e-07,2.1023266638584104e-07,-1.3561710257883793e-08,1.35738150905696e-07,1.2751255783615013e-07,-8.225593069545868e-09,4.993527510083235e-08,4.406716082561012e-08,-5.868114275222233e-09,9.329137584039595e-08,7.734027582600547e-08,-1.595110001439048e-08
pccv1_n02_random_sparse_r05,2,random_sparse,5,18,13,L18H13,1.5,2,2,True,True,-0.0006553170969709754,-0.000661631056573242,-6.31395960226655e-06,10.625,10.875,0.25,0.000461464510039458,0.0004449596517237103,-1.6504858315747716e-05,0.00020041149030432435,0.0001932435214132001,-7.16796889112424e-06,1.9999950091132543,2.000004439751793,9.430638538532321e-06,0.9999618326404827,0.9999636183443136,0.9999375327367219,0.9999446935264408,0.9993830291607004,0.9993749261700913,-8.102990609160088e-06,1.0750171775799662e-05,6.539497323377566e-06,5.375085887899831e-06,2.7600716410205993e-07,False,1,2.429990376076622e-05,1.8924817872793813e-05,-5.375085887972405e-06,0.9999618326404827,0.9999636183443136,1.7857038309143647e-06,1.1478461771411559e-05,1.4738662978815539e-05,3.26020120740398e-06,1.0676632585919736e-06,1.2878500185113957e-06,2.2018675991942203e-07,6.083361873419567e-07,6.893364406266177e-07,8.1000253284661e-08,2.1023536080331415e-07,2.382282992948857e-07,2.7992938491571565e-08,2.2379437664372483e-07,2.2379477628945398e-07,3.9964572915318477e-13,1.35738150905696e-07,1.3573839330308376e-07,2.423973877614864e-13,4.993527510083235e-08,4.9935364273847896e-08,8.917301554396835e-14,9.329137584039595e-08,9.329154243752175e-08,1.665971257956933e-13
